name,rating,votes,year,url,plot,genre,na_sales,eu_sales,jp_sales,other_sales,global_sales,company_name,company_url,company_country,company_startyear
DC Universe Online,7.4,730,2011,https://www.imdb.com/title/tt1327585/?ref_=adv_li_tt,"Lex Luthor travels back in time from a desolate future where Braniac has killed off all the superheroes and taken over the world, to ally with heroes of present day to form a plan to stop him by using the Exobyte data.",Role-Playing,0.51,0.18,0.0,0.08,0.76,Daybreak Game Company,https://www.igdb.com/companies/daybreak-game-company,United States,2015.0
DK: King of Swing,6.6,19,2005,https://www.imdb.com/title/tt3414760/?ref_=adv_li_tt,"King K. Rool stole the special medallion meant for the winner of a big race, So Donkey Kong and his friends must swing their way through the jungle to get the medallion back.",Platform,0.17,0.06,0.0,0.0,0.24,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969.0
DK: King of Swing,6.6,19,2005,https://www.imdb.com/title/tt3414760/?ref_=adv_li_tt,"King K. Rool stole the special medallion meant for the winner of a big race, So Donkey Kong and his friends must swing their way through the jungle to get the medallion back.",Platform,0.17,0.06,0.0,0.0,0.24,Paon,https://www.igdb.com/companies/paon,,
DK: King of Swing,6.6,19,2005,https://www.imdb.com/title/tt3414760/?ref_=adv_li_tt,"King K. Rool stole the special medallion meant for the winner of a big race, So Donkey Kong and his friends must swing their way through the jungle to get the medallion back.",Platform,0.17,0.06,0.0,0.0,0.24,iQue,https://www.igdb.com/companies/ique,,
Damnation,4.6,55,2009,https://www.imdb.com/title/tt1489161/?ref_=adv_li_tt,"Damnation centers around a group of freedom fighters led by a Hamilton Rourke in a desperate attempt to protect a war torn, heavily industrialized America from an arms merchant and his unstoppable army.",Shooter,0.13,0.03,0.0,0.02,0.17,Codemasters,https://www.igdb.com/companies/codemasters,United Kingdom,1986.0
Damnation,4.6,55,2009,https://www.imdb.com/title/tt1489161/?ref_=adv_li_tt,"Damnation centers around a group of freedom fighters led by a Hamilton Rourke in a desperate attempt to protect a war torn, heavily industrialized America from an arms merchant and his unstoppable army.",Shooter,0.13,0.03,0.0,0.02,0.17,Blue Omega Entertainment,https://www.igdb.com/companies/blue-omega-entertainment,,
Dance Central 3,7.8,42,2012,https://www.imdb.com/title/tt2408232/?ref_=adv_li_tt,Dance your way through time to prevent dance crimes and to gather all of the crews as you progress to the most intense and long dance fight in the game! WARNING: Don't be afraid to take breaks as this story mode can go continuously!,Misc,0.57,0.2,0.0,0.06,0.83,Microsoft,https://www.igdb.com/companies/microsoft,United States,1975.0
Dance Central 3,7.8,42,2012,https://www.imdb.com/title/tt2408232/?ref_=adv_li_tt,Dance your way through time to prevent dance crimes and to gather all of the crews as you progress to the most intense and long dance fight in the game! WARNING: Don't be afraid to take breaks as this story mode can go continuously!,Misc,0.57,0.2,0.0,0.06,0.83,Harmonix Music Systems,https://www.igdb.com/companies/harmonix-music-systems,United States,1995.0
Dance Dance Revolution: Disney Grooves,0.0,0,2009,https://www.imdb.com/title/tt1887714/?ref_=adv_li_tt,Add a Plot,Simulation,0.17,0.0,0.0,0.01,0.18,Konami,https://www.igdb.com/companies/konami,Japan,1969.0
Dance Dance Revolution: Disney Grooves,0.0,0,2009,https://www.imdb.com/title/tt1887714/?ref_=adv_li_tt,Add a Plot,Simulation,0.17,0.0,0.0,0.01,0.18,Konami Digital Entertainment,https://www.igdb.com/companies/konami-digital-entertainment,Japan,2006.0
Danganronpa 2: Goodbye Despair,8.6,699,2012,https://www.imdb.com/title/tt6155214/?ref_=adv_li_tt,"16 students from the famous Hope's Peak Academy are forced to live on an island, or kill each other in order to escape.",Misc,0.0,0.0,0.19,0.0,0.19,Spike ChunSoft,https://www.igdb.com/companies/spike-chunsoft,Japan,2012.0
Danganronpa 2: Goodbye Despair,8.6,699,2012,https://www.imdb.com/title/tt6155214/?ref_=adv_li_tt,"16 students from the famous Hope's Peak Academy are forced to live on an island, or kill each other in order to escape.",Misc,0.0,0.0,0.19,0.0,0.19,NIS America,https://www.igdb.com/companies/nis-america,United States,2003.0
Danganronpa 2: Goodbye Despair,8.6,699,2012,https://www.imdb.com/title/tt6155214/?ref_=adv_li_tt,"16 students from the famous Hope's Peak Academy are forced to live on an island, or kill each other in order to escape.",Misc,0.0,0.0,0.19,0.0,0.19,Abstraction Games,https://www.igdb.com/companies/abstraction-games,Netherlands,2007.0
Danganronpa Another Episode: Ultra Despair Girls,6.5,284,2014,https://www.imdb.com/title/tt4229138/?ref_=adv_li_tt,Komaru Naegi and Toko Fukawa fight a group of kids who are trying to kill as many adults as possible in order to create their Children's Paradise.,Action,0.1,0.03,0.12,0.04,0.28,Spike ChunSoft,https://www.igdb.com/companies/spike-chunsoft,Japan,2012.0
Danganronpa Another Episode: Ultra Despair Girls,6.5,284,2014,https://www.imdb.com/title/tt4229138/?ref_=adv_li_tt,Komaru Naegi and Toko Fukawa fight a group of kids who are trying to kill as many adults as possible in order to create their Children's Paradise.,Action,0.1,0.03,0.12,0.04,0.28,NIS America,https://www.igdb.com/companies/nis-america,United States,2003.0
Danny Phantom: The Ultimate Enemy,8.2,23,2005,https://www.imdb.com/title/tt8709710/?ref_=adv_li_tt,Clockwork wants to turn Danny Fenton into the future's evil Dan Phantom by destroying everything and everyone he cares about. Danny will have to learn new powers in order to save his ... See full summary »,Action,0.16,0.06,0.0,0.0,0.22,THQ,https://www.igdb.com/companies/thq,United States,1989.0
Danny Phantom: The Ultimate Enemy,8.2,23,2005,https://www.imdb.com/title/tt8709710/?ref_=adv_li_tt,Clockwork wants to turn Danny Fenton into the future's evil Dan Phantom by destroying everything and everyone he cares about. Danny will have to learn new powers in order to save his ... See full summary »,Action,0.16,0.06,0.0,0.0,0.22,Altron,https://www.igdb.com/companies/altron,,
Danny Phantom: Urban Jungle,7.9,13,2006,https://www.imdb.com/title/tt2739698/?ref_=adv_li_tt,Add a Plot,Action,0.04,0.0,0.0,0.0,0.04,THQ,https://www.igdb.com/companies/thq,United States,1989.0
Danny Phantom: Urban Jungle,7.9,13,2006,https://www.imdb.com/title/tt2739698/?ref_=adv_li_tt,Add a Plot,Action,0.04,0.0,0.0,0.0,0.04,Altron,https://www.igdb.com/companies/altron,,
Dante's Inferno,7.7,1704,2010,https://www.imdb.com/title/tt1409575/?ref_=adv_li_tt,A man must travel the nine circles of hell to save his beloved wife and repent for his own sins.,Action,1.39,0.51,0.07,0.23,2.2,Electronic Arts,https://www.igdb.com/companies/electronic-arts,United States,1982.0
Dante's Inferno,7.7,1704,2010,https://www.imdb.com/title/tt1409575/?ref_=adv_li_tt,A man must travel the nine circles of hell to save his beloved wife and repent for his own sins.,Action,1.39,0.51,0.07,0.23,2.2,Visceral Games,https://www.igdb.com/companies/visceral-games,United States,2009.0
Dante's Inferno,7.7,1704,2010,https://www.imdb.com/title/tt1409575/?ref_=adv_li_tt,A man must travel the nine circles of hell to save his beloved wife and repent for his own sins.,Action,1.39,0.51,0.07,0.23,2.2,Artificial Mind & Movement,https://www.igdb.com/companies/artificial-mind-movement,Canada,2000.0
Dark Arena,0.0,0,2002,https://www.imdb.com/title/tt0927596/?ref_=adv_li_tt,Add a Plot,Shooter,0.03,0.01,0.0,0.0,0.04,THQ,https://www.igdb.com/companies/thq,United States,1989.0
Dark Arena,0.0,0,2002,https://www.imdb.com/title/tt0927596/?ref_=adv_li_tt,Add a Plot,Shooter,0.03,0.01,0.0,0.0,0.04,Majesco Entertainment,https://www.igdb.com/companies/majesco-entertainment,United States,1986.0
Dark Arena,0.0,0,2002,https://www.imdb.com/title/tt0927596/?ref_=adv_li_tt,Add a Plot,Shooter,0.03,0.01,0.0,0.0,0.04,Graphic State Games,https://www.igdb.com/companies/graphic-state-games,,
Dark Cloud,7.5,210,2000,https://www.imdb.com/title/tt0291844/?ref_=adv_li_tt,"When a corrupt general unleashes a mystical genie that destroys a planet, a magical fairy scatters its spheres across the world to preserve its elements from the chaos. In the aftermath, a young boy must retrieve the spheres.",Role-Playing,0.83,0.44,0.08,0.19,1.54,LEVEL-5,https://www.igdb.com/companies/level-5,Japan,1998.0
Dark Cloud,7.5,210,2000,https://www.imdb.com/title/tt0291844/?ref_=adv_li_tt,"When a corrupt general unleashes a mystical genie that destroys a planet, a magical fairy scatters its spheres across the world to preserve its elements from the chaos. In the aftermath, a young boy must retrieve the spheres.",Role-Playing,0.83,0.44,0.08,0.19,1.54,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993.0
Dark Cloud 2,8.4,281,2002,https://www.imdb.com/title/tt0363546/?ref_=adv_li_tt,Max receives a mysterious red stone and learns that the rest of the world has been wiped out by a creature named Griffon who's looking for the stone. With the help of a girl from the future... See full summary »,Role-Playing,0.38,0.25,0.26,0.07,0.96,SCE Japan Studio,https://www.igdb.com/companies/sce-japan-studio,Japan,1993.0
Dark Cloud 2,8.4,281,2002,https://www.imdb.com/title/tt0363546/?ref_=adv_li_tt,Max receives a mysterious red stone and learns that the rest of the world has been wiped out by a creature named Griffon who's looking for the stone. With the help of a girl from the future... See full summary »,Role-Playing,0.38,0.25,0.26,0.07,0.96,LEVEL-5,https://www.igdb.com/companies/level-5,Japan,1998.0
Dark Cloud 2,8.4,281,2002,https://www.imdb.com/title/tt0363546/?ref_=adv_li_tt,Max receives a mysterious red stone and learns that the rest of the world has been wiped out by a creature named Griffon who's looking for the stone. With the help of a girl from the future... See full summary »,Role-Playing,0.38,0.25,0.26,0.07,0.96,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993.0
Dark Rift,5.5,16,1997,https://www.imdb.com/title/tt5451756/?ref_=adv_li_tt,Add a Plot,Fighting,0.12,0.03,0.0,0.0,0.15,Kronos Digital Entertainment,https://www.igdb.com/companies/kronos-digital-entertainment,United States,1992.0
Dark Rift,5.5,16,1997,https://www.imdb.com/title/tt5451756/?ref_=adv_li_tt,Add a Plot,Fighting,0.12,0.03,0.0,0.0,0.15,Vic Tokai,https://www.igdb.com/companies/vic-tokai,Japan,1977.0
Dark Sector,7.0,351,2008,https://www.imdb.com/title/tt1230530/?ref_=adv_li_tt,"Hayden Tenno, a covert CIA operative, has been sent into the dark city of Lasria to perform a simple clean-up job, but is unknowingly thrust into a deceptive world where an unknown enemy is always close.",Shooter,0.45,0.36,0.02,0.12,0.95,Digital Extremes,https://www.igdb.com/companies/digital-extremes,Canada,1993.0
Dark Sector,7.0,351,2008,https://www.imdb.com/title/tt1230530/?ref_=adv_li_tt,"Hayden Tenno, a covert CIA operative, has been sent into the dark city of Lasria to perform a simple clean-up job, but is unknowingly thrust into a deceptive world where an unknown enemy is always close.",Shooter,0.45,0.36,0.02,0.12,0.95,Aspyr Media,https://www.igdb.com/companies/aspyr-media,United States,1996.0
Dark Sector,7.0,351,2008,https://www.imdb.com/title/tt1230530/?ref_=adv_li_tt,"Hayden Tenno, a covert CIA operative, has been sent into the dark city of Lasria to perform a simple clean-up job, but is unknowingly thrust into a deceptive world where an unknown enemy is always close.",Shooter,0.45,0.36,0.02,0.12,0.95,D3 Publisher,https://www.igdb.com/companies/d3-publisher,,
Dark Sector,7.0,351,2008,https://www.imdb.com/title/tt1230530/?ref_=adv_li_tt,"Hayden Tenno, a covert CIA operative, has been sent into the dark city of Lasria to perform a simple clean-up job, but is unknowingly thrust into a deceptive world where an unknown enemy is always close.",Shooter,0.45,0.36,0.02,0.12,0.95,ND Games,https://www.igdb.com/companies/nd-games,Russian Federation,
Dark Sector,7.0,351,2008,https://www.imdb.com/title/tt1230530/?ref_=adv_li_tt,"Hayden Tenno, a covert CIA operative, has been sent into the dark city of Lasria to perform a simple clean-up job, but is unknowingly thrust into a deceptive world where an unknown enemy is always close.",Shooter,0.45,0.36,0.02,0.12,0.95,Noviy Disk,https://www.igdb.com/companies/noviy-disk,Russian Federation,1997.0
Dark Sector,7.0,351,2008,https://www.imdb.com/title/tt1230530/?ref_=adv_li_tt,"Hayden Tenno, a covert CIA operative, has been sent into the dark city of Lasria to perform a simple clean-up job, but is unknowingly thrust into a deceptive world where an unknown enemy is always close.",Shooter,0.45,0.36,0.02,0.12,0.95,Zoo Corporation,https://www.igdb.com/companies/zoo-corporation,Japan,1986.0
Dark Souls,9.1,4770,2011,https://www.imdb.com/title/tt2015348/?ref_=adv_li_tt,"After narrowly escaping a doomed fate in an asylum, an undead warrior fights his way through the desolate remains of Lordran, once a sprawling utopia lead by the gods, to seek his purpose and fulfill a centuries old prophecy.",Role-Playing,1.39,0.8200000000000001,0.54,0.31,3.07,Bandai Namco Entertainment,https://www.igdb.com/companies/bandai-namco-entertainment,Japan,2015.0
Dark Souls,9.1,4770,2011,https://www.imdb.com/title/tt2015348/?ref_=adv_li_tt,"After narrowly escaping a doomed fate in an asylum, an undead warrior fights his way through the desolate remains of Lordran, once a sprawling utopia lead by the gods, to seek his purpose and fulfill a centuries old prophecy.",Role-Playing,1.39,0.8200000000000001,0.54,0.31,3.07,FromSoftware,https://www.igdb.com/companies/fromsoftware,Japan,1986.0
Dark Souls II,8.1,3130,2014,https://www.imdb.com/title/tt2794338/?ref_=adv_li_tt,"A cursed warrior travels to Drangleic, the forgotten land of a once-great king, hoping to find a cure before going insane.",Role-Playing,0.96,0.64,0.41,0.25,2.26,Bandai Namco Entertainment,https://www.igdb.com/companies/bandai-namco-entertainment,Japan,2015.0
Dark Souls II,8.1,3130,2014,https://www.imdb.com/title/tt2794338/?ref_=adv_li_tt,"A cursed warrior travels to Drangleic, the forgotten land of a once-great king, hoping to find a cure before going insane.",Role-Playing,0.96,0.64,0.41,0.25,2.26,FromSoftware,https://www.igdb.com/companies/fromsoftware,Japan,1986.0
Dark Souls III,9.1,4383,2016,https://www.imdb.com/title/tt4795016/?ref_=adv_li_tt,"The fire is fading. Darkness creeps across the land. The Lords of Cinder charged with watching over the First Flame have abandoned their thrones. The Champion of Ash, an undead is chosen to return them to their thrones.",Role-Playing,0.8099999999999999,0.58,0.33,0.24,1.96,Bandai Namco Entertainment,https://www.igdb.com/companies/bandai-namco-entertainment,Japan,2015.0
Dark Souls III,9.1,4383,2016,https://www.imdb.com/title/tt4795016/?ref_=adv_li_tt,"The fire is fading. Darkness creeps across the land. The Lords of Cinder charged with watching over the First Flame have abandoned their thrones. The Champion of Ash, an undead is chosen to return them to their thrones.",Role-Playing,0.8099999999999999,0.58,0.33,0.24,1.96,FromSoftware,https://www.igdb.com/companies/fromsoftware,Japan,1986.0
Dark Summit,6.1,13,2001,https://www.imdb.com/title/tt5740120/?ref_=adv_li_tt,"The military has mysteriously closed the summit of Mount Garrick, and the evil Chief O'Leary is trying desperately to drive boarders off the mountain. Gamers must uncover the mystery and expose the conspiracy shrouded at the summit.",Sports,0.19,0.1,0.0,0.03,0.31,THQ,https://www.igdb.com/companies/thq,United States,1989.0
Dark Summit,6.1,13,2001,https://www.imdb.com/title/tt5740120/?ref_=adv_li_tt,"The military has mysteriously closed the summit of Mount Garrick, and the evil Chief O'Leary is trying desperately to drive boarders off the mountain. Gamers must uncover the mystery and expose the conspiracy shrouded at the summit.",Sports,0.19,0.1,0.0,0.03,0.31,Radical Entertainment,https://www.igdb.com/companies/radical-entertainment,Canada,1991.0
Dark Void,5.9,158,2010,https://www.imdb.com/title/tt1447952/?ref_=adv_li_tt,"(Story) After being pulled into the Bermuda Triangle,pilots Will & Ava end up in an unknown & mysterious parallel world known as ""The Void"". While trying to find a way out,they encounter a ... See full summary »",Action,0.37,0.22,0.0,0.09,0.69,Capcom,https://www.igdb.com/companies/capcom,Japan,1979.0
